"strain_rate"
1.8333e-15
1.4936e-15
1.5331e-15
1.6436e-15
1.6436e-15
1.5331e-15
1.6841e-15
1.6841e-15
1.7389e-15
1.8333e-15
1.8333e-15
1.7389e-15
1.8899e-15
1.5331e-15
1.5865e-15
1.6841e-15
1.6841e-15
1.5865e-15
1.7389e-15
1.3406e-15
1.3776e-15
1.4934e-15
1.4934e-15
1.3776e-15
1.5329e-15
1.1861e-15
1.2208e-15
1.3406e-15
1.3406e-15
1.2208e-15
1.3776e-15
1.3776e-15
1.4275e-15
1.5329e-15
1.5329e-15
1.4275e-15
1.5862e-15
1.2208e-15
1.2675e-15
1.3776e-15
1.3776e-15
1.2675e-15
1.4275e-15
1.0263e-15
1.0571e-15
1.1856e-15
1.1856e-15
1.0571e-15
1.2205e-15
8.6445e-16
8.9149e-16
1.0263e-15
1.0263e-15
8.9149e-16
1.0571e-15
1.0571e-15
1.0984e-15
1.2205e-15
1.2205e-15
1.0984e-15
1.267e-15
8.9149e-16
9.2796e-16
1.0571e-15
1.0571e-15
9.2796e-16
1.0984e-15
6.9582e-16
7.1936e-16
8.6375e-16
8.6375e-16
7.1936e-16
8.9085e-16
5.2401e-16
5.4433e-16
6.9582e-16
6.9582e-16
5.4433e-16
7.1936e-16
7.1936e-16
7.5106e-16
8.9085e-16
8.9085e-16
7.5106e-16
9.2716e-16
5.4433e-16
5.7193e-16
7.1936e-16
7.1936e-16
5.7193e-16
7.5106e-16
3.2175e-16
3.4042e-16
5.1734e-16
5.1734e-16
3.4042e-16
5.3812e-16
1.2924e-16
1.4408e-16
3.2175e-16
3.2175e-16
1.4408e-16
3.4042e-16
3.4042e-16
3.6639e-16
5.3812e-16
5.3812e-16
3.6639e-16
5.6639e-16
1.4408e-16
1.6691e-16
3.4042e-16
3.4042e-16
1.6691e-16
3.6639e-16
1.2397e-16
1.1718e-16
1.3844e-16
1.3844e-16
1.1718e-16
1.5201e-16
3.4838e-16
3.3712e-16
1.2397e-16
1.2397e-16
3.3712e-16
1.1718e-16
1.1718e-16
1.1373e-16
1.5201e-16
1.5201e-16
1.1373e-16
1.7327e-16
3.3712e-16
3.2623e-16
1.1718e-16
1.1718e-16
3.2623e-16
1.1373e-16
3.7722e-15
3.6509e-15
3.787e-15
3.787e-15
3.6509e-15
3.6637e-15
3.7479e-15
3.6302e-15
3.7722e-15
3.7722e-15
3.6302e-15
3.6509e-15
3.6509e-15
3.503e-15
3.6637e-15
3.6637e-15
3.503e-15
3.5134e-15
3.6302e-15
3.4867e-15
3.6509e-15
3.6509e-15
3.4867e-15
3.503e-15
3.6952e-15
3.5855e-15
3.7474e-15
3.7474e-15
3.5855e-15
3.6298e-15
3.635e-15
3.5346e-15
3.6952e-15
3.6952e-15
3.5346e-15
3.5855e-15
3.5855e-15
3.4518e-15
3.6298e-15
3.6298e-15
3.4518e-15
3.4864e-15
3.5346e-15
3.4125e-15
3.5855e-15
3.5855e-15
3.4125e-15
3.4518e-15
3.5532e-15
3.4662e-15
3.6343e-15
3.6343e-15
3.4662e-15
3.5341e-15
3.4669e-15
3.3942e-15
3.5532e-15
3.5532e-15
3.3942e-15
3.4662e-15
3.4662e-15
3.3608e-15
3.5341e-15
3.5341e-15
3.3608e-15
3.4122e-15
3.3942e-15
3.3066e-15
3.4662e-15
3.4662e-15
3.3066e-15
3.3608e-15
3.3681e-15
3.313e-15
3.4666e-15
3.4666e-15
3.313e-15
3.3941e-15
3.2669e-15
3.2296e-15
3.3681e-15
3.3681e-15
3.2296e-15
3.313e-15
3.313e-15
3.2471e-15
3.3941e-15
3.3941e-15
3.2471e-15
3.3069e-15
3.2296e-15
3.1853e-15
3.313e-15
3.313e-15
3.1853e-15
3.2471e-15
3.161e-15
3.1426e-15
3.2672e-15
3.2672e-15
3.1426e-15
3.2302e-15
3.0537e-15
3.0532e-15
3.161e-15
3.161e-15
3.0532e-15
3.1426e-15
3.1426e-15
3.1208e-15
3.2302e-15
3.2302e-15
3.1208e-15
3.1862e-15
3.0532e-15
3.0528e-15
3.1426e-15
3.1426e-15
3.0528e-15
3.1208e-15
2.9451e-15
2.9609e-15
3.0544e-15
3.0544e-15
2.9609e-15
3.0541e-15
2.8348e-15
2.8657e-15
2.9451e-15
2.9451e-15
2.8657e-15
2.9609e-15
2.9609e-15
2.9798e-15
3.0541e-15
3.0541e-15
2.9798e-15
3.0537e-15
2.8657e-15
2.9024e-15
2.9609e-15
2.9609e-15
2.9024e-15
2.9798e-15
2.7224e-15
2.7656e-15
2.8356e-15
2.8356e-15
2.7656e-15
2.8665e-15
2.6076e-15
2.662e-15
2.7224e-15
2.7224e-15
2.662e-15
2.7656e-15
2.7656e-15
2.8168e-15
2.8665e-15
2.8665e-15
2.8168e-15
2.9031e-15
2.662e-15
2.7264e-15
2.7656e-15
2.7656e-15
2.7264e-15
2.8168e-15
2.4884e-15
2.5513e-15
2.6083e-15
2.6083e-15
2.5513e-15
2.6625e-15
2.3664e-15
2.4367e-15
2.4884e-15
2.4884e-15
2.4367e-15
2.5513e-15
2.5513e-15
2.6259e-15
2.6625e-15
2.6625e-15
2.6259e-15
2.7269e-15
2.4367e-15
2.5203e-15
2.5513e-15
2.5513e-15
2.5203e-15
2.6259e-15
2.2379e-15
2.3136e-15
2.3668e-15
2.3668e-15
2.3136e-15
2.4371e-15
2.1065e-15
2.1865e-15
2.2379e-15
2.2379e-15
2.1865e-15
2.3136e-15
2.3136e-15
2.4036e-15
2.4371e-15
2.4371e-15
2.4036e-15
2.5207e-15
2.1865e-15
2.2818e-15
2.3136e-15
2.3136e-15
2.2818e-15
2.4036e-15
1.9678e-15
2.0503e-15
2.1065e-15
2.1065e-15
2.0503e-15
2.1866e-15
1.827e-15
1.9107e-15
1.9678e-15
1.9678e-15
1.9107e-15
2.0503e-15
2.0503e-15
2.1484e-15
2.1866e-15
2.1866e-15
2.1484e-15
2.282e-15
1.9107e-15
2.0103e-15
2.0503e-15
2.0503e-15
2.0103e-15
2.1484e-15
1.6793e-15
1.7622e-15
1.8268e-15
1.8268e-15
1.7622e-15
1.9106e-15
1.53e-15
1.611e-15
1.6793e-15
1.6793e-15
1.611e-15
1.7622e-15
1.7622e-15
1.8607e-15
1.9106e-15
1.9106e-15
1.8607e-15
2.0103e-15
1.611e-15
1.7073e-15
1.7622e-15
1.7622e-15
1.7073e-15
1.8607e-15
1.375e-15
1.4519e-15
1.5296e-15
1.5296e-15
1.4519e-15
1.6107e-15
1.219e-15
1.2909e-15
1.375e-15
1.375e-15
1.2909e-15
1.4519e-15
1.4519e-15
1.5432e-15
1.6107e-15
1.6107e-15
1.5432e-15
1.707e-15
1.2909e-15
1.3764e-15
1.4519e-15
1.4519e-15
1.3764e-15
1.5432e-15
1.0549e-15
1.1208e-15
1.2185e-15
1.2185e-15
1.1208e-15
1.2903e-15
8.8942e-16
9.4925e-16
1.0549e-15
1.0549e-15
9.4925e-16
1.1208e-15
1.1208e-15
1.1995e-15
1.2903e-15
1.2903e-15
1.1995e-15
1.3758e-15
9.4925e-16
1.021e-15
1.1208e-15
1.1208e-15
1.021e-15
1.1995e-15
7.1817e-16
7.7114e-16
8.8859e-16
8.8859e-16
7.7114e-16
9.4814e-16
5.4526e-16
5.9189e-16
7.1817e-16
7.1817e-16
5.9189e-16
7.7114e-16
7.7114e-16
8.345e-16
9.4814e-16
9.4814e-16
8.345e-16
1.0196e-15
5.9189e-16
6.4758e-16
7.7114e-16
7.7114e-16
6.4758e-16
8.345e-16
3.4534e-16
3.8905e-16
5.3944e-16
5.3944e-16
3.8905e-16
5.8689e-16
1.533e-16
1.9071e-16
3.4534e-16
3.4534e-16
1.9071e-16
3.8905e-16
3.8905e-16
4.4158e-16
5.8689e-16
5.8689e-16
4.4158e-16
6.4379e-16
1.9071e-16
2.3799e-16
3.8905e-16
3.8905e-16
2.3799e-16
4.4158e-16
1.2261e-16
1.0263e-16
1.6026e-16
1.6026e-16
1.0263e-16
1.9498e-16
3.4647e-16
3.1652e-16
1.2261e-16
1.2261e-16
3.1652e-16
1.0263e-16
1.0263e-16
9.318e-17
1.9498e-16
1.9498e-16
9.318e-17
2.3526e-16
3.1652e-16
2.8421e-16
1.0263e-16
1.0263e-16
2.8421e-16
9.318e-17
3.5048e-15
3.2406e-15
3.5152e-15
3.5152e-15
3.2406e-15
3.2475e-15
3.4884e-15
3.2309e-15
3.5048e-15
3.5048e-15
3.2309e-15
3.2406e-15
3.2406e-15
2.953e-15
3.2475e-15
3.2475e-15
2.953e-15
2.9556e-15
3.2309e-15
2.9512e-15
3.2406e-15
3.2406e-15
2.9512e-15
2.953e-15
3.4534e-15
3.21e-15
3.4881e-15
3.4881e-15
3.21e-15
3.2307e-15
3.414e-15
3.1875e-15
3.4534e-15
3.4534e-15
3.1875e-15
3.21e-15
3.21e-15
2.9469e-15
3.2307e-15
3.2307e-15
2.9469e-15
2.9512e-15
3.1875e-15
2.9441e-15
3.21e-15
3.21e-15
2.9441e-15
2.9469e-15
3.3624e-15
3.1597e-15
3.4138e-15
3.4138e-15
3.1597e-15
3.1876e-15
3.3083e-15
3.1311e-15
3.3624e-15
3.3624e-15
3.1311e-15
3.1597e-15
3.1597e-15
2.9439e-15
3.1876e-15
3.1876e-15
2.9439e-15
2.9447e-15
3.1311e-15
2.9442e-15
3.1597e-15
3.1597e-15
2.9442e-15
2.9439e-15
3.249e-15
3.1015e-15
3.3086e-15
3.3086e-15
3.1015e-15
3.1319e-15
3.1875e-15
3.0697e-15
3.249e-15
3.249e-15
3.0697e-15
3.1015e-15
3.1015e-15
2.9478e-15
3.1319e-15
3.1319e-15
2.9478e-15
2.9456e-15
3.0697e-15
2.9487e-15
3.1015e-15
3.1015e-15
2.9487e-15
2.9478e-15
3.1233e-15
3.0355e-15
3.1884e-15
3.1884e-15
3.0355e-15
3.0709e-15
3.0557e-15
2.997e-15
3.1233e-15
3.1233e-15
2.997e-15
3.0355e-15
3.0355e-15
2.9469e-15
3.0709e-15
3.0709e-15
2.9469e-15
2.95e-15
2.997e-15
2.9397e-15
3.0355e-15
3.0355e-15
2.9397e-15
2.9469e-15
2.983e-15
2.9511e-15
3.0566e-15
3.0566e-15
2.9511e-15
2.9979e-15
2.9058e-15
2.8997e-15
2.983e-15
2.983e-15
2.8997e-15
2.9511e-15
2.9511e-15
2.9228e-15
2.9979e-15
2.9979e-15
2.9228e-15
2.9405e-15
2.8997e-15
2.899e-15
2.9511e-15
2.9511e-15
2.899e-15
2.9228e-15
2.8202e-15
2.8369e-15
2.9064e-15
2.9064e-15
2.8369e-15
2.9002e-15
2.7297e-15
2.768e-15
2.8202e-15
2.8202e-15
2.768e-15
2.8369e-15
2.8369e-15
2.8611e-15
2.9002e-15
2.9002e-15
2.8611e-15
2.8993e-15
2.768e-15
2.8157e-15
2.8369e-15
2.8369e-15
2.8157e-15
2.8611e-15
2.629e-15
2.6859e-15
2.7302e-15
2.7302e-15
2.6859e-15
2.7684e-15
2.5231e-15
2.5974e-15
2.629e-15
2.629e-15
2.5974e-15
2.6859e-15
2.6859e-15
2.7543e-15
2.7684e-15
2.7684e-15
2.7543e-15
2.8159e-15
2.5974e-15
2.6849e-15
2.6859e-15
2.6859e-15
2.6849e-15
2.7543e-15
2.4059e-15
2.4946e-15
2.5234e-15
2.5234e-15
2.4946e-15
2.5977e-15
2.2836e-15
2.3851e-15
2.4059e-15
2.4059e-15
2.3851e-15
2.4946e-15
2.4946e-15
2.5983e-15
2.5977e-15
2.5977e-15
2.5983e-15
2.6852e-15
2.3851e-15
2.503e-15
2.4946e-15
2.4946e-15
2.503e-15
2.5983e-15
2.1496e-15
2.2603e-15
2.2838e-15
2.2838e-15
2.2603e-15
2.3853e-15
2.0108e-15
2.1289e-15
2.1496e-15
2.1496e-15
2.1289e-15
2.2603e-15
2.2603e-15
2.3887e-15
2.3853e-15
2.3853e-15
2.3887e-15
2.5033e-15
2.1289e-15
2.2655e-15
2.2603e-15
2.2603e-15
2.2655e-15
2.3887e-15
1.8607e-15
1.9821e-15
2.0109e-15
2.0109e-15
1.9821e-15
2.129e-15
1.7066e-15
1.8293e-15
1.8607e-15
1.8607e-15
1.8293e-15
1.9821e-15
1.9821e-15
2.1227e-15
2.129e-15
2.129e-15
2.1227e-15
2.2658e-15
1.8293e-15
1.9716e-15
1.9821e-15
1.9821e-15
1.9716e-15
2.1227e-15
1.5422e-15
1.6621e-15
1.7064e-15
1.7064e-15
1.6621e-15
1.8292e-15
1.3751e-15
1.4903e-15
1.5422e-15
1.5422e-15
1.4903e-15
1.6621e-15
1.6621e-15
1.8012e-15
1.8292e-15
1.8292e-15
1.8012e-15
1.9717e-15
1.4903e-15
1.6244e-15
1.6621e-15
1.6621e-15
1.6244e-15
1.8012e-15
1.1983e-15
1.3062e-15
1.3745e-15
1.3745e-15
1.3062e-15
1.4896e-15
1.02e-15
1.1199e-15
1.1983e-15
1.1983e-15
1.1199e-15
1.3062e-15
1.3062e-15
1.4318e-15
1.4896e-15
1.4896e-15
1.4318e-15
1.6238e-15
1.1199e-15
1.2363e-15
1.3062e-15
1.3062e-15
1.2363e-15
1.4318e-15
8.3382e-16
9.2243e-16
1.0186e-15
1.0186e-15
9.2243e-16
1.1184e-15
6.4748e-16
7.2484e-16
8.3382e-16
8.3382e-16
7.2484e-16
9.2243e-16
9.2243e-16
1.0256e-15
1.1184e-15
1.1184e-15
1.0256e-15
1.235e-15
7.2484e-16
8.1479e-16
9.2243e-16
9.2243e-16
8.1479e-16
1.0256e-15
4.4257e-16
5.1437e-16
6.4368e-16
6.4368e-16
5.1437e-16
7.22e-16
2.3976e-16
3.0538e-16
4.4257e-16
4.4257e-16
3.0538e-16
5.1437e-16
5.1437e-16
5.9738e-16
7.22e-16
7.22e-16
5.9738e-16
8.1207e-16
3.0538e-16
3.8289e-16
5.1437e-16
5.1437e-16
3.8289e-16
5.9738e-16
9.3122e-17
9.6508e-17
2.3705e-16
2.3705e-16
9.6508e-17
2.9273e-16
2.8627e-16
2.3305e-16
9.3122e-17
9.3122e-17
2.3305e-16
9.6508e-17
9.6508e-17
1.3524e-16
2.9273e-16
2.9273e-16
1.3524e-16
3.6054e-16
2.3305e-16
1.7761e-16
9.6508e-17
9.6508e-17
1.7761e-16
1.3524e-16
2.9686e-15
2.6183e-15
2.9713e-15
2.9713e-15
2.6183e-15
2.6159e-15
2.9669e-15
2.6261e-15
2.9686e-15
2.9686e-15
2.6261e-15
2.6183e-15
2.6183e-15
2.2533e-15
2.6159e-15
2.6159e-15
2.2533e-15
2.2452e-15
2.6261e-15
2.2724e-15
2.6183e-15
2.6183e-15
2.2724e-15
2.2533e-15
2.9627e-15
2.6412e-15
2.9669e-15
2.9669e-15
2.6412e-15
2.6263e-15
2.9601e-15
2.6612e-15
2.9627e-15
2.9627e-15
2.6612e-15
2.6412e-15
2.6412e-15
2.3093e-15
2.6263e-15
2.6263e-15
2.3093e-15
2.2729e-15
2.6612e-15
2.3549e-15
2.6412e-15
2.6412e-15
2.3549e-15
2.3093e-15
2.9602e-15
2.6915e-15
2.9607e-15
2.9607e-15
2.6915e-15
2.6623e-15
2.961e-15
2.7236e-15
2.9602e-15
2.9602e-15
2.7236e-15
2.6915e-15
2.6915e-15
2.4179e-15
2.6623e-15
2.6623e-15
2.4179e-15
2.3565e-15
2.7236e-15
2.4839e-15
2.6915e-15
2.6915e-15
2.4839e-15
2.4179e-15
2.9651e-15
2.7619e-15
2.9623e-15
2.9623e-15
2.7619e-15
2.7253e-15
2.9665e-15
2.7976e-15
2.9651e-15
2.9651e-15
2.7976e-15
2.7619e-15
2.7619e-15
2.5578e-15
2.7253e-15
2.7253e-15
2.5578e-15
2.4858e-15
2.7976e-15
2.6292e-15
2.7619e-15
2.7619e-15
2.6292e-15
2.5578e-15
2.9651e-15
2.8304e-15
2.9678e-15
2.9678e-15
2.8304e-15
2.7989e-15
2.9583e-15
2.8577e-15
2.9651e-15
2.9651e-15
2.8577e-15
2.8304e-15
2.8304e-15
2.6972e-15
2.7989e-15
2.7989e-15
2.6972e-15
2.6302e-15
2.8577e-15
2.7597e-15
2.8304e-15
2.8304e-15
2.7597e-15
2.6972e-15
2.9416e-15
2.8745e-15
2.9591e-15
2.9591e-15
2.8745e-15
2.8584e-15
2.9178e-15
2.8842e-15
2.9416e-15
2.9416e-15
2.8842e-15
2.8745e-15
2.8745e-15
2.8114e-15
2.8584e-15
2.8584e-15
2.8114e-15
2.7601e-15
2.8842e-15
2.8558e-15
2.8745e-15
2.8745e-15
2.8558e-15
2.8114e-15
2.8798e-15
2.8788e-15
2.9181e-15
2.9181e-15
2.8788e-15
2.8844e-15
2.834e-15
2.8652e-15
2.8798e-15
2.8798e-15
2.8652e-15
2.8788e-15
2.8788e-15
2.885e-15
2.8844e-15
2.8844e-15
2.885e-15
2.8559e-15
2.8652e-15
2.9052e-15
2.8788e-15
2.8788e-15
2.9052e-15
2.885e-15
2.7721e-15
2.8344e-15
2.8342e-15
2.8342e-15
2.8344e-15
2.8653e-15
2.7019e-15
2.7941e-15
2.7721e-15
2.7721e-15
2.7941e-15
2.8344e-15
2.8344e-15
2.9077e-15
2.8653e-15
2.8653e-15
2.9077e-15
2.9053e-15
2.7941e-15
2.8994e-15
2.8344e-15
2.8344e-15
2.8994e-15
2.9077e-15
2.6143e-15
2.7341e-15
2.7023e-15
2.7023e-15
2.7341e-15
2.7944e-15
2.5178e-15
2.6631e-15
2.6143e-15
2.6143e-15
2.6631e-15
2.7341e-15
2.7341e-15
2.8691e-15
2.7944e-15
2.7944e-15
2.8691e-15
2.8996e-15
2.6631e-15
2.8256e-15
2.7341e-15
2.7341e-15
2.8256e-15
2.8691e-15
2.4021e-15
2.569e-15
2.5181e-15
2.5181e-15
2.569e-15
2.6633e-15
2.2773e-15
2.4631e-15
2.4021e-15
2.4021e-15
2.4631e-15
2.569e-15
2.569e-15
2.7553e-15
2.6633e-15
2.6633e-15
2.7553e-15
2.8257e-15
2.4631e-15
2.6702e-15
2.569e-15
2.569e-15
2.6702e-15
2.7553e-15
2.1326e-15
2.3322e-15
2.2776e-15
2.2776e-15
2.3322e-15
2.4635e-15
1.9796e-15
2.1894e-15
2.1326e-15
2.1326e-15
2.1894e-15
2.3322e-15
2.3322e-15
2.5552e-15
2.4635e-15
2.4635e-15
2.5552e-15
2.6707e-15
2.1894e-15
2.4242e-15
2.3322e-15
2.3322e-15
2.4242e-15
2.5552e-15
1.8072e-15
2.0203e-15
1.9797e-15
1.9797e-15
2.0203e-15
2.1897e-15
1.6284e-15
1.8406e-15
1.8072e-15
1.8072e-15
1.8406e-15
2.0203e-15
2.0203e-15
2.2596e-15
2.1897e-15
2.1897e-15
2.2596e-15
2.4248e-15
1.8406e-15
2.0801e-15
2.0203e-15
2.0203e-15
2.0801e-15
2.2596e-15
1.4341e-15
1.6384e-15
1.6278e-15
1.6278e-15
1.6384e-15
1.8402e-15
1.2373e-15
1.4298e-15
1.4341e-15
1.4341e-15
1.4298e-15
1.6384e-15
1.6384e-15
1.8693e-15
1.8402e-15
1.8402e-15
1.8693e-15
2.0799e-15
1.4298e-15
1.6485e-15
1.6384e-15
1.6384e-15
1.6485e-15
1.8693e-15
1.0257e-15
1.1993e-15
1.236e-15
1.236e-15
1.1993e-15
1.4288e-15
8.1435e-16
9.6713e-16
1.0257e-15
1.0257e-15
9.6713e-16
1.1993e-15
1.1993e-15
1.3975e-15
1.4288e-15
1.4288e-15
1.3975e-15
1.6481e-15
9.6713e-16
1.1428e-15
1.1993e-15
1.1993e-15
1.1428e-15
1.3975e-15
5.9778e-16
7.321e-16
8.1163e-16
8.1163e-16
7.321e-16
9.6478e-16
3.8424e-16
5.0085e-16
5.9778e-16
5.9778e-16
5.0085e-16
7.321e-16
7.321e-16
8.8369e-16
9.6478e-16
9.6478e-16
8.8369e-16
1.1394e-15
5.0085e-16
6.315e-16
7.321e-16
7.321e-16
6.315e-16
8.8369e-16
1.375e-16
2.2136e-16
3.6196e-16
3.6196e-16
2.2136e-16
4.784e-16
1.7591e-16
1.0694e-16
1.375e-16
1.375e-16
1.0694e-16
2.2136e-16
2.2136e-16
3.2857e-16
4.784e-16
4.784e-16
3.2857e-16
6.1502e-16
1.0694e-16
9.0948e-17
2.2136e-16
2.2136e-16
9.0948e-17
3.2857e-16
2.2989e-15
1.8786e-15
2.2906e-15
2.2906e-15
1.8786e-15
1.8658e-15
2.3187e-15
1.9067e-15
2.2989e-15
2.2989e-15
1.9067e-15
1.8786e-15
1.8786e-15
1.4635e-15
1.8658e-15
1.8658e-15
1.4635e-15
1.4462e-15
1.9067e-15
1.5009e-15
1.8786e-15
1.8786e-15
1.5009e-15
1.4635e-15
2.3568e-15
1.9613e-15
2.3193e-15
2.3193e-15
1.9613e-15
1.9074e-15
2.404e-15
2.0277e-15
2.3568e-15
2.3568e-15
2.0277e-15
1.9613e-15
1.9613e-15
1.5729e-15
1.9074e-15
1.9074e-15
1.5729e-15
1.5019e-15
2.0277e-15
1.6596e-15
1.9613e-15
1.9613e-15
1.6596e-15
1.5729e-15
2.4688e-15
2.1163e-15
2.4056e-15
2.4056e-15
2.1163e-15
2.0296e-15
2.5369e-15
2.2093e-15
2.4688e-15
2.4688e-15
2.2093e-15
2.1163e-15
2.1163e-15
1.7717e-15
2.0296e-15
2.0296e-15
1.7717e-15
1.6617e-15
2.2093e-15
1.8898e-15
2.1163e-15
2.1163e-15
1.8898e-15
1.7717e-15
2.6127e-15
2.3114e-15
2.5387e-15
2.5387e-15
2.3114e-15
2.211e-15
2.6859e-15
2.4128e-15
2.6127e-15
2.6127e-15
2.4128e-15
2.3114e-15
2.3114e-15
2.0178e-15
2.211e-15
2.211e-15
2.0178e-15
1.8913e-15
2.4128e-15
2.1471e-15
2.3114e-15
2.3114e-15
2.1471e-15
2.0178e-15
2.7554e-15
2.5121e-15
2.687e-15
2.687e-15
2.5121e-15
2.4136e-15
2.8194e-15
2.608e-15
2.7554e-15
2.7554e-15
2.608e-15
2.5121e-15
2.5121e-15
2.2766e-15
2.4136e-15
2.4136e-15
2.2766e-15
2.1478e-15
2.608e-15
2.4048e-15
2.5121e-15
2.5121e-15
2.4048e-15
2.2766e-15
2.8722e-15
2.6953e-15
2.8198e-15
2.8198e-15
2.6953e-15
2.6082e-15
2.9175e-15
2.7772e-15
2.8722e-15
2.8722e-15
2.7772e-15
2.6953e-15
2.6953e-15
2.5273e-15
2.6082e-15
2.6082e-15
2.5273e-15
2.405e-15
2.7772e-15
2.6462e-15
2.6953e-15
2.6953e-15
2.6462e-15
2.5273e-15
2.9472e-15
2.8468e-15
2.9176e-15
2.9176e-15
2.8468e-15
2.777e-15
2.9676e-15
2.9093e-15
2.9472e-15
2.9472e-15
2.9093e-15
2.8468e-15
2.8468e-15
2.7573e-15
2.777e-15
2.777e-15
2.7573e-15
2.6461e-15
2.9093e-15
2.8629e-15
2.8468e-15
2.8468e-15
2.8629e-15
2.7573e-15
2.9698e-15
2.9572e-15
2.9677e-15
2.9677e-15
2.9572e-15
2.9094e-15
2.9605e-15
2.995e-15
2.9698e-15
2.9698e-15
2.995e-15
2.9572e-15
2.9572e-15
2.9584e-15
2.9094e-15
2.9094e-15
2.9584e-15
2.8634e-15
2.995e-15
3.0445e-15
2.9572e-15
2.9572e-15
3.0445e-15
2.9584e-15
1.5637e-15
1.1661e-15
1.5458e-15
1.5458e-15
1.1661e-15
1.1485e-15
1.6032e-15
1.2048e-15
1.5637e-15
1.5637e-15
1.2048e-15
1.1661e-15
1.1661e-15
7.9894e-16
1.1485e-15
1.1485e-15
7.9894e-16
7.8225e-16
1.2048e-15
8.3606e-16
1.1661e-15
1.1661e-15
8.3606e-16
7.9894e-16
1.678e-15
1.2796e-15
1.6041e-15
1.6041e-15
1.2796e-15
1.2058e-15
1.7692e-15
1.3699e-15
1.678e-15
1.678e-15
1.3699e-15
1.2796e-15
1.2796e-15
